id,initial_review_count,initial_positive_review_count,initial_negative_review_count,initial_top_critic_review_count,initial_positive_review_ratio,initial_combined_sentiment_score,initial_combined_sentiment_label,log_initial_review_count,first_review_date,last_review_date_in_window
distant_voices_still_lives,1,1,0,1,1.0,1.0,positive,0.6931471805599453,1988-09-11,1988-09-11
distorted,6,1,5,0,0.1666666666666666,-0.6666666666666666,negative,1.9459101490553128,2018-06-22,2018-06-28
district_13_ultimatum,17,13,4,11,0.7647058823529411,0.5111111111111111,positive,2.8903717578961645,2010-02-05,2010-02-12
district_9,113,97,16,30,0.8584070796460177,0.6953125,positive,4.736198448394496,2009-08-14,2009-08-21
disturbia,69,50,19,18,0.7246376811594203,0.4615384615384615,positive,4.248495242049359,2007-04-13,2007-04-21
disturbing_the_peace_2016,6,6,0,3,1.0,1.0,positive,1.9459101490553128,2016-11-11,2016-11-18
disturbing_the_peace_2020,7,2,5,2,0.2857142857142857,-0.375,negative,2.079441541679836,2020-01-17,2020-01-21
divide_and_conquer_the_story_of_roger_ailes,19,19,0,7,1.0,1.0,positive,2.995732273553991,2018-12-07,2018-12-13
divided_we_fall,11,10,1,5,0.9090909090909092,0.8518518518518519,positive,2.4849066497880004,2001-06-08,2001-06-17
divine_access,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2016-05-13,2016-05-18
divine_intervention_2003,5,4,1,2,0.8,0.5,positive,1.791759469228055,2003-01-17,2003-01-19
divine_love,3,2,1,1,0.6666666666666666,0.4285714285714285,positive,1.3862943611198906,2020-11-13,2020-11-20
divine_secrets_of_the_yaya_sisterhood,65,26,39,24,0.4,-0.2207792207792207,negative,4.189654742026425,2002-06-07,2002-06-16
division_19,2,0,2,1,0.0,-1.0,negative,1.0986122886681098,2019-04-05,2019-04-10
dixie_chicks_shut_up_and_sing,19,18,1,10,0.9473684210526316,0.875,positive,2.995732273553991,2006-10-27,2006-11-04
django_2018,6,3,3,3,0.5,-0.0666666666666666,mixed,1.9459101490553128,2018-01-05,2018-01-11
django_unchained_2012,63,57,6,16,0.9047619047619048,0.7887323943661971,positive,4.158883083359672,2012-12-25,2013-01-03
djomeh,6,5,1,4,0.8333333333333334,0.625,positive,1.9459101490553128,2001-09-06,2001-09-07
do_i_sound_gay,8,6,2,3,0.75,0.5789473684210527,positive,2.19722457733622,2015-07-10,2015-07-16
do_knot_disturb,3,0,3,1,0.0,-1.0,negative,1.3862943611198906,2009-10-02,2009-10-03
do_not_reply,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2020-10-03,2020-10-03
do_not_resist,7,7,0,3,1.0,1.0,positive,2.079441541679836,2016-09-30,2016-10-05
do_you_believe,14,1,13,6,0.0714285714285714,-0.8823529411764706,negative,2.70805020110221,2015-03-20,2015-03-27
doa_dead_or_alive,22,6,16,9,0.2727272727272727,-0.5094339622641509,negative,3.1354942159291497,2007-06-15,2007-06-23
dobaaraa,10,7,3,1,0.7,0.3333333333333333,positive,2.3978952727983707,2022-08-19,2022-08-27
doctor_sleep,118,95,23,14,0.8050847457627118,0.592,positive,4.77912349311153,2019-11-08,2019-11-17
doctor_strange_2016,71,62,9,8,0.8732394366197183,0.7333333333333333,positive,4.276666119016055,2016-11-04,2016-11-12
doctor_strange_in_the_multiverse_of_madness,162,112,50,15,0.691358024691358,0.3510324483775811,positive,5.093750200806762,2022-05-06,2022-05-15
dodgeball_a_true_underdog_story,68,46,22,23,0.6764705882352942,0.3459119496855345,positive,4.23410650459726,2004-06-18,2004-06-25
dog-run,4,1,3,3,0.25,-0.6363636363636364,negative,1.6094379124341005,2001-10-19,2001-10-22
dog_2022,85,62,23,21,0.7294117647058823,0.4764397905759162,positive,4.454347296253507,2022-02-18,2022-02-27
dog_days_2018,41,27,14,17,0.6585365853658537,0.3131313131313131,positive,3.737669618283368,2018-08-08,2018-08-14
dog_eat_dog_2016,14,5,9,7,0.3571428571428571,-0.2571428571428571,negative,2.70805020110221,2016-11-04,2016-11-13
dogma,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1999-11-12,1999-11-12
dogman_2019,8,8,0,5,1.0,1.0,positive,2.19722457733622,2019-04-12,2019-04-16
dogs,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2021-09-13,2021-09-13
dogtown_and_zboys,25,23,2,15,0.92,0.8153846153846154,positive,3.258096538021482,2002-04-26,2002-05-04
dogville,3,2,1,2,0.6666666666666666,0.25,positive,1.3862943611198906,2003-05-20,2003-05-25
dolemite_is_my_name,47,46,1,17,0.9787234042553192,0.945945945945946,positive,3.871201010907891,2019-10-04,2019-10-12
dolittle,75,13,62,13,0.1733333333333333,-0.6441717791411042,negative,4.330733340286331,2020-01-17,2020-01-26
dolores_2017,10,10,0,4,1.0,1.0,positive,2.3978952727983707,2017-09-01,2017-09-08
dolphin_tale_2,25,18,7,8,0.72,0.4482758620689655,positive,3.258096538021482,2014-09-12,2014-09-21
dom_hemingway,44,22,22,21,0.5,0.0275229357798165,mixed,3.80666248977032,2014-04-02,2014-04-11
domain_2018,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2018-09-28,2018-09-28
domestic_disturbance,46,13,33,18,0.2826086956521739,-0.4727272727272727,negative,3.8501476017100575,2001-11-02,2001-11-06
dominion_prequel_to_the_exorcist,17,4,13,8,0.2352941176470588,-0.4761904761904761,negative,2.8903717578961645,2005-05-20,2005-05-26
domino,74,9,65,24,0.1216216216216216,-0.7790697674418605,negative,4.31748811353631,2005-10-14,2005-10-22
domino_2019,27,10,17,9,0.3703703703703703,-0.3015873015873015,negative,3.332204510175204,2019-05-31,2019-06-07
domino_battle_of_the_bones,3,2,1,0,0.6666666666666666,0.3333333333333333,positive,1.3862943611198906,2021-06-11,2021-06-16
don_2,4,3,1,3,0.75,0.4545454545454545,positive,1.6094379124341005,2011-12-22,2011-12-29
don_jon,67,54,13,15,0.8059701492537313,0.5973154362416108,positive,4.219507705176107,2013-09-27,2013-10-04
don_mckay,8,3,5,4,0.375,-0.2,negative,2.19722457733622,2010-04-02,2010-04-08
don_peyote,5,1,4,1,0.2,-0.6363636363636364,negative,1.791759469228055,2014-05-16,2014-05-21
don_verdean,9,1,8,4,0.1111111111111111,-0.7272727272727273,negative,2.302585092994046,2015-12-11,2015-12-18
donald_cried,8,7,1,2,0.875,0.6666666666666666,positive,2.19722457733622,2017-03-03,2017-03-09
donbass,6,5,1,3,0.8333333333333334,0.6,positive,1.9459101490553128,2022-04-08,2022-04-15
done_the_impossible,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2006-08-04,2006-08-04
donkey_punch,14,6,8,6,0.4285714285714285,-0.2352941176470588,negative,2.70805020110221,2009-01-23,2009-01-30
donnie_darko,14,9,5,6,0.6428571428571429,0.2352941176470588,positive,2.70805020110221,2001-10-26,2001-10-31
donnybrook,16,4,12,5,0.25,-0.4594594594594595,negative,2.833213344056216,2019-02-15,2019-02-21
dont_be_afraid_of_the_dark_2011,57,36,21,10,0.631578947368421,0.2741935483870967,positive,4.060443010546419,2011-08-26,2011-09-04
dont_be_nice,4,4,0,1,1.0,1.0,positive,1.6094379124341005,2019-09-20,2019-09-27
dont_blink_robert_frank_2016,4,2,2,2,0.5,0.0,mixed,1.6094379124341005,2016-07-13,2016-07-18
dont_breathe_2,34,13,21,8,0.3823529411764705,-0.1842105263157894,mixed,3.555348061489413,2021-08-13,2021-08-22
dont_breathe_2016,54,44,10,11,0.8148148148148148,0.6302521008403361,positive,4.007333185232471,2016-08-26,2016-09-04
dont_call_me_son,5,4,1,3,0.8,0.6923076923076923,positive,1.791759469228055,2016-11-02,2016-11-09
dont_come_back_from_the_moon,8,7,1,5,0.875,0.7142857142857143,positive,2.19722457733622,2019-01-18,2019-01-24
dont_go_2018,9,3,6,2,0.3333333333333333,-0.4,negative,2.302585092994046,2018-10-26,2018-10-29
dont_hang_up_2017,8,3,5,2,0.375,-0.2222222222222222,negative,2.19722457733622,2017-02-10,2017-02-18
dont_kill_it,5,5,0,1,1.0,1.0,positive,1.791759469228055,2017-03-03,2017-03-08
dont_knock_twice,4,1,3,2,0.25,-0.6,negative,1.6094379124341005,2017-02-03,2017-02-09
dont_leave_home,5,4,1,2,0.8,0.5,positive,1.791759469228055,2018-09-14,2018-09-19
dont_let_go_2019,34,11,23,7,0.3235294117647059,-0.3866666666666666,negative,3.555348061489413,2019-08-30,2019-09-08
dont_look_at_the_demon,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2022-10-07,2022-10-07
dont_look_back_2020,9,6,3,0,0.6666666666666666,0.3333333333333333,positive,2.302585092994046,2020-10-16,2020-10-24
dont_look_down_2016,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2016-11-11,2016-11-11
dont_look_up_2021,92,52,40,15,0.5652173913043478,0.1256281407035175,mixed,4.532599493153256,2021-12-10,2021-12-19
dont_mess_with_texas_2014,50,3,47,12,0.06,-0.8928571428571429,negative,3.9318256327243257,2015-05-08,2015-05-16
dont_say_a_word,50,12,38,21,0.24,-0.5041322314049587,negative,3.9318256327243257,2001-09-28,2001-10-04
dont_sleep_2017,3,0,3,1,0.0,-1.0,negative,1.3862943611198906,2017-09-29,2017-10-04
dont_stop_believin_everymans_journey,13,8,5,3,0.6153846153846154,0.1034482758620689,mixed,2.6390573296152584,2013-03-08,2013-03-14
dont_tell_a_soul,10,8,2,2,0.8,0.6363636363636364,positive,2.3978952727983707,2021-01-15,2021-01-23
dont_think_twice,20,20,0,7,1.0,1.0,positive,3.044522437723423,2016-07-22,2016-07-29
dont_triphe_aint_through_with_me_yet,3,1,2,2,0.3333333333333333,-0.25,negative,1.3862943611198906,2006-03-17,2006-03-17
dont_worry_baby_2016,2,0,2,1,0.0,-1.0,negative,1.0986122886681098,2016-07-22,2016-07-22
dont_worry_darling,144,63,81,27,0.4375,-0.1365079365079365,mixed,4.976733742420574,2022-09-23,2022-10-02
dont_worry_he_wont_get_far_on_foot,57,44,13,23,0.7719298245614035,0.5182481751824818,positive,4.060443010546419,2018-07-13,2018-07-21
doobious_sources,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2017-01-25,2017-01-25
doom,60,6,54,17,0.1,-0.7956204379562044,negative,4.110873864173311,2005-10-21,2005-10-30
doom_generation,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,1995-10-25,1995-10-25
doomsday,47,18,29,13,0.3829787234042553,-0.2336448598130841,negative,3.871201010907891,2008-03-14,2008-03-23
doomsdays,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2015-06-10,2015-06-10
door_in_the_floor,68,44,24,33,0.6470588235294118,0.2662721893491124,positive,4.23410650459726,2004-07-14,2004-07-23
door_mouse,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2023-01-13,2023-01-14
doors_2021,9,4,5,1,0.4444444444444444,-0.1578947368421052,mixed,2.302585092994046,2021-03-19,2021-03-25
dopamine,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2003-01-29,2003-01-29
dope_2015,32,29,3,9,0.90625,0.8082191780821918,positive,3.49650756146648,2015-06-19,2015-06-26
dora_and_the_lost_city_of_gold,77,67,10,21,0.8701298701298701,0.7371428571428571,positive,4.356708826689592,2019-08-09,2019-08-17
dorian_blues,2,2,0,2,1.0,1.0,positive,1.0986122886681098,2005-09-23,2005-09-23
dorm_daze,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2003-09-26,2003-09-26
dos_estaciones,3,2,1,1,0.6666666666666666,0.4285714285714285,positive,1.3862943611198906,2022-09-09,2022-09-09
dot_the_i,7,4,3,2,0.5714285714285714,0.125,mixed,2.079441541679836,2005-03-11,2005-03-19
double_dare,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2004-03-16,2004-03-16
double_dhamaal,5,1,4,2,0.2,-0.5,negative,1.791759469228055,2011-06-24,2011-07-03
double_indemnity,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1944-09-06,1944-09-06
double_lover,34,26,8,14,0.7647058823529411,0.5609756097560976,positive,3.555348061489413,2018-02-14,2018-02-23
double_trouble_2012,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2012-06-08,2012-06-08
double_walker,6,5,1,0,0.8333333333333334,0.6666666666666666,positive,1.9459101490553128,2021-11-12,2021-11-18
doubt,31,24,7,2,0.7741935483870968,0.5,positive,3.4657359027997265,2008-12-25,2009-01-03
doubting_thomas_2019,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2019-10-11,2019-10-16
douchebag,6,3,3,4,0.5,0.0,mixed,1.9459101490553128,2010-10-01,2010-10-07
dough,11,9,2,5,0.8181818181818182,0.6296296296296297,positive,2.4849066497880004,2016-04-29,2016-05-05
down-terrace,4,3,1,3,0.75,0.6363636363636364,positive,1.6094379124341005,2010-10-15,2010-10-22
down_and_derby,13,3,10,6,0.2307692307692307,-0.5,negative,2.6390573296152584,2005-04-15,2005-04-18
down_and_out_with_the_dolls,9,3,6,5,0.3333333333333333,-0.391304347826087,negative,2.302585092994046,2003-03-21,2003-03-27
down_from_the_mountain,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2001-10-27,2001-10-27
down_with_love,79,48,31,23,0.6075949367088608,0.1602209944751381,mixed,4.382026634673881,2003-05-16,2003-05-25
downfall_the_case_against_boeing,13,11,2,3,0.8461538461538461,0.7241379310344828,positive,2.6390573296152584,2022-02-18,2022-02-25
downhill_2020,78,27,51,17,0.3461538461538461,-0.2832369942196532,negative,4.3694478524670215,2020-02-14,2020-02-22
downloading_nancy,9,2,7,4,0.2222222222222222,-0.6363636363636364,negative,2.302585092994046,2009-06-05,2009-06-10
downsizing,62,24,38,13,0.3870967741935484,-0.2262773722627737,negative,4.143134726391533,2017-12-22,2017-12-31
downton_abbey,75,63,12,10,0.84,0.675,positive,4.330733340286331,2019-09-20,2019-09-29
downton_abbey_a_new_era,54,48,6,10,0.8888888888888888,0.7627118644067796,positive,4.007333185232471,2022-05-20,2022-05-29
downtown_81,5,3,2,4,0.6,0.1428571428571428,mixed,1.791759469228055,2001-07-13,2001-07-20
downtown_a_street_tale,7,2,5,3,0.2857142857142857,-0.5294117647058824,negative,2.079441541679836,2007-04-20,2007-04-27
dr_dolittle,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,1998-06-26,1998-06-26
dr_dolittle_2,46,17,29,23,0.3695652173913043,-0.2347826086956521,negative,3.8501476017100575,2001-06-22,2001-07-01
dracula_2000,25,5,20,14,0.2,-0.625,negative,3.258096538021482,2000-12-22,2000-12-28
dracula_3d,5,2,3,1,0.4,-0.2727272727272727,negative,1.791759469228055,2013-10-04,2013-10-06
dracula_pages_from_a_virgins_diary,4,4,0,0,1.0,1.0,positive,1.6094379124341005,2003-05-16,2003-05-25
dracula_untold,40,7,33,5,0.175,-0.6235294117647059,negative,3.713572066704308,2014-10-10,2014-10-19
draft_day,62,45,17,16,0.7258064516129032,0.4285714285714285,positive,4.143134726391533,2014-04-11,2014-04-19
drag_me_to_hell,99,91,8,24,0.9191919191919192,0.8288288288288288,positive,4.605170185988092,2009-05-29,2009-06-07
dragged_across_concrete,29,19,10,6,0.6551724137931034,0.25,positive,3.4011973816621555,2019-03-22,2019-03-30
dragon_ball_super_broly,26,22,4,3,0.8461538461538461,0.6727272727272727,positive,3.295836866004329,2019-01-16,2019-01-25
dragon_ball_super_super_hero,19,16,3,1,0.8421052631578947,0.6923076923076923,positive,2.995732273553991,2022-08-19,2022-08-28
dragon_ball_z_resurrection_f,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2015-08-05,2015-08-12
dragon_blade,7,2,5,3,0.2857142857142857,-0.5294117647058824,negative,2.079441541679836,2015-09-04,2015-09-06
dragon_wars,24,6,18,7,0.25,-0.5272727272727272,negative,3.218875824868201,2007-09-14,2007-09-21
dragonball,36,3,33,12,0.0833333333333333,-0.8095238095238095,negative,3.610917912644224,2009-04-10,2009-04-18
dragonfly,47,4,43,18,0.0851063829787234,-0.8392857142857143,negative,3.871201010907891,2002-02-22,2002-03-03
draupadi_unleashed,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2020-09-25,2020-10-02
drawing_home,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2017-12-01,2017-12-01
dream_big_engineering_our_world,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2017-02-17,2017-02-17
dream_boat,2,1,1,1,0.5,0.2,positive,1.0986122886681098,2017-11-03,2017-11-03
dream_horse,48,45,3,7,0.9375,0.883495145631068,positive,3.8918202981106265,2021-05-21,2021-05-29
dream_house_2011,52,4,48,18,0.0769230769230769,-0.8360655737704918,negative,3.970291913552122,2011-09-30,2011-10-07
dreamcatcher,90,33,57,22,0.3666666666666666,-0.2673267326732673,negative,4.51085950651685,2003-03-21,2003-03-30
dreamcatcher_2021,5,2,3,0,0.4,-0.2,negative,1.791759469228055,2021-03-05,2021-03-09
dreamer,92,57,35,31,0.6195652173913043,0.2372093023255814,positive,4.532599493153256,2005-10-17,2005-10-25
dreamers,64,31,33,24,0.484375,-0.0131578947368421,mixed,4.174387269895637,2004-02-06,2004-02-15
dreamgirls,5,4,1,1,0.8,0.6363636363636364,positive,1.791759469228055,2007-01-17,2007-01-20
dreaming_grand_avenue,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2020-09-26,2020-09-28
dreaming_lhasa,5,2,3,2,0.4,0.0,mixed,1.791759469228055,2007-04-16,2007-04-20
dreaming_walls_inside_the_chelsea_hotel,18,10,8,4,0.5555555555555556,0.15,mixed,2.9444389791664403,2022-07-08,2022-07-17
dreamland_2016,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2016-11-11,2016-11-11
dreamland_2019,14,10,4,3,0.7142857142857143,0.4193548387096774,positive,2.70805020110221,2020-11-13,2020-11-19
dreamland_2020,17,7,10,3,0.4117647058823529,-0.1891891891891892,mixed,2.8903717578961645,2020-06-05,2020-06-13
dreamland_a_storming_area_51_story,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2022-09-15,2022-09-22
dredd,38,25,13,9,0.6578947368421053,0.2941176470588235,positive,3.6635616461296463,2012-09-21,2012-09-30
dressed_2009,5,0,5,3,0.0,-1.0,negative,1.791759469228055,2011-02-04,2011-02-09
drift_2013,4,1,3,3,0.25,-0.4545454545454545,negative,1.6094379124341005,2013-08-02,2013-08-07
drifter_2017,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2017-02-27,2017-02-27
drillbit_taylor,74,18,56,29,0.2432432432432432,-0.5254237288135594,negative,4.31748811353631,2008-03-21,2008-03-30
drinking_buddies_2013,21,19,2,8,0.9047619047619048,0.8,positive,3.091042453358316,2013-08-23,2013-08-30
drishyam_2_2022,7,4,3,0,0.5714285714285714,0.1428571428571428,mixed,2.079441541679836,2022-11-18,2022-11-20
drive-angry,75,34,41,29,0.4533333333333333,-0.1173184357541899,mixed,4.330733340286331,2011-02-25,2011-03-06
drive_2011,99,91,8,21,0.9191919191919192,0.8356164383561644,positive,4.605170185988092,2011-09-16,2011-09-25
drive_hard,6,0,6,2,0.0,-1.0,negative,1.9459101490553128,2014-10-03,2014-10-07
drive_my_car,20,20,0,8,1.0,1.0,positive,3.044522437723423,2021-11-24,2021-12-03
driven,7,3,4,1,0.4285714285714285,-0.0666666666666666,mixed,2.079441541679836,2019-08-16,2019-08-21
driven_to_abstraction,3,2,1,1,0.6666666666666666,0.1428571428571428,mixed,1.3862943611198906,2020-08-28,2020-08-31
driverx,6,2,4,2,0.3333333333333333,-0.4285714285714285,negative,1.9459101490553128,2018-11-30,2018-12-03
drone_2017,6,2,4,2,0.3333333333333333,-0.1428571428571428,mixed,1.9459101490553128,2017-05-26,2017-06-02
drones_2013,2,0,2,1,0.0,-1.0,negative,1.0986122886681098,2014-06-27,2014-06-28
drug_lord_the_legend_of_shorty_2014,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2014-11-14,2014-11-14
drug_war_2013,6,6,0,3,1.0,1.0,positive,1.9459101490553128,2013-07-26,2013-08-01
drumline,51,39,12,22,0.7647058823529411,0.5645161290322581,positive,3.951243718581428,2002-12-13,2002-12-20
drunk_bus,14,14,0,2,1.0,1.0,positive,2.70805020110221,2021-05-21,2021-05-28
drunk_parents,2,0,2,0,0.0,-1.0,negative,1.0986122886681098,2019-04-24,2019-04-24
drunk_stoned_brilliant_dead_the_story_of_the_national_lampoon,14,12,2,8,0.8571428571428571,0.7222222222222222,positive,2.70805020110221,2015-09-25,2015-10-02
drunk_wedding,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2015-05-29,2015-05-29
dry_blood,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2019-01-11,2019-01-11
dry_land,7,6,1,5,0.8571428571428571,0.6842105263157895,positive,2.079441541679836,2010-07-30,2010-08-03
dtf,3,1,2,1,0.3333333333333333,-0.4285714285714285,negative,1.3862943611198906,2020-09-15,2020-09-15
dual_2022,27,13,14,5,0.4814814814814814,-0.0169491525423728,mixed,3.332204510175204,2022-04-15,2022-04-22
duane_hopwood,4,3,1,2,0.75,0.6,positive,1.6094379124341005,2005-11-11,2005-11-17
duck,9,5,4,2,0.5555555555555556,0.1,mixed,2.302585092994046,2007-05-11,2007-05-18
duck_butter_2018,11,7,4,7,0.6363636363636364,0.2413793103448276,positive,2.4849066497880004,2018-04-27,2018-05-04
duckweed,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2017-02-17,2017-02-17
dude_wheres_my_car,24,5,19,12,0.2083333333333333,-0.5666666666666667,negative,3.218875824868201,2000-12-15,2000-12-19
due-date,63,21,42,15,0.3333333333333333,-0.3475177304964539,negative,4.158883083359672,2010-11-05,2010-11-13
dukales_dream,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2015-06-05,2015-06-05
dukes,10,4,6,6,0.4,-0.2307692307692307,negative,2.3978952727983707,2008-11-14,2008-11-21
dukes_of_hazzard,83,7,76,25,0.0843373493975903,-0.8219895287958116,negative,4.430816798843313,2005-08-05,2005-08-14
dum_maaro_dum,4,3,1,2,0.75,0.6,positive,1.6094379124341005,2011-04-22,2011-05-01
duma,9,8,1,6,0.8888888888888888,0.75,positive,2.302585092994046,2005-09-30,2005-10-07
dumb_and_dumber_to,55,12,43,16,0.2181818181818181,-0.5873015873015873,negative,4.02535169073515,2014-11-14,2014-11-23
dumb_and_dumberer_when_harry_met_lloyd,71,5,66,24,0.0704225352112676,-0.8674698795180723,negative,4.276666119016055,2003-06-13,2003-06-20
dumbo_2019,136,54,82,14,0.3970588235294117,-0.2237762237762237,negative,4.919980925828125,2019-03-29,2019-04-06
dumbstruck_2011,10,8,2,5,0.8,0.52,positive,2.3978952727983707,2011-04-22,2011-04-25
dumplin,32,28,4,13,0.875,0.7402597402597403,positive,3.49650756146648,2018-12-07,2018-12-15
dune_2021,147,117,30,20,0.7959183673469388,0.5796178343949044,positive,4.997212273764115,2021-10-22,2021-10-31
dungeons_and_dragons,37,4,33,16,0.1081081081081081,-0.8,negative,3.6375861597263857,2000-12-08,2000-12-08
